shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
240202,39.751339,-86.187042,440009
240202,39.751365,-86.186907,440010
240202,39.751398,-86.186718,440011
240202,39.751426,-86.186528,440012
240202,39.751448,-86.186337,440013
240202,39.751464,-86.186145,440014
240202,39.751474,-86.185952,440015
240202,39.751479,-86.185759,440016
240202,39.751503,-86.183177,440017
240202,39.751857,-86.183185,440018
240202,39.752061,-86.183193,440019
240202,39.752273,-86.183203,440020
240202,39.752273,-86.183203,450001
240202,39.752357,-86.183207,450002
240202,39.752451,-86.183217,450003
240202,39.752603,-86.183233,450004
240202,39.753695,-86.183270,450005
240202,39.753695,-86.183270,460001
240202,39.753821,-86.183274,460002
240202,39.754074,-86.183281,460003
240202,39.754116,-86.183280,460004
240202,39.754157,-86.183278,460005
240202,39.754195,-86.183273,460006
240202,39.754250,-86.183264,460007
240202,39.754277,-86.183258,460008
240202,39.754304,-86.183250,460009
240202,39.754335,-86.183240,460010
240202,39.754383,-86.183222,460011
240202,39.754409,-86.183211,460012
240202,39.754435,-86.183198,460013
240202,39.754473,-86.183178,460014
240202,39.754510,-86.183155,460015
240202,39.754525,-86.183147,460016
240202,39.754864,-86.182917,460017
240202,39.754911,-86.182888,460018
240202,39.754975,-86.182856,460019
240202,39.755042,-86.182830,460020
240202,39.755110,-86.182812,460021
240202,39.755178,-86.182802,460022
240202,39.755248,-86.182799,460023
240202,39.755352,-86.182802,460024
240202,39.755985,-86.182822,460025
240202,39.756700,-86.182845,460026
240202,39.756700,-86.182845,470001
240202,39.756786,-86.182847,470002
240202,39.757514,-86.182870,470003
240202,39.758097,-86.182888,470004
240202,39.758421,-86.182898,470005
240202,39.758421,-86.182898,480001
240202,39.758611,-86.182903,480002
240202,39.758621,-86.182357,480003
240202,39.758623,-86.182250,480004
240202,39.758616,-86.181651,480005
240202,39.758610,-86.181145,480006
240202,39.758603,-86.180519,480007
240202,39.758603,-86.180519,490001
240202,39.758602,-86.180352,490002
240202,39.758597,-86.179948,490003
240202,39.758585,-86.178885,490004
240202,39.758585,-86.178885,500001
240202,39.758584,-86.178775,500002
240202,39.758563,-86.176988,500003
240202,39.758560,-86.176750,500004
240202,39.758560,-86.176750,510001
240202,39.758557,-86.176433,510002
240202,39.758546,-86.175506,510003
240202,39.758546,-86.175506,520001
240202,39.758545,-86.175375,520002
240202,39.758527,-86.173832,520003
240202,39.758516,-86.172911,520004
240202,39.758512,-86.172855,520005
240202,39.758502,-86.172800,520006
240202,39.758486,-86.172748,520007
240202,39.758464,-86.172699,520008
240202,39.758437,-86.172655,520009
240202,39.758405,-86.172616,520010
240202,39.758369,-86.172584,520011
240202,39.758330,-86.172559,520012
240202,39.758289,-86.172541,520013
240202,39.758246,-86.172531,520014
240202,39.757723,-86.172458,520015
240202,39.757686,-86.172450,520016
240202,39.757651,-86.172435,520017
240202,39.757617,-86.172414,520018
240202,39.758225,-86.171819,520019
240202,39.758225,-86.171819,530001
240202,39.758501,-86.171549,530002
240202,39.758775,-86.171281,530003
240202,39.758942,-86.171119,530004
240202,39.759252,-86.170697,530005
240202,39.759878,-86.169830,530006
240202,39.760423,-86.169080,530007
240202,39.760423,-86.169080,540001
240202,39.760453,-86.169038,540002
240202,39.761397,-86.167738,540003
240202,39.761397,-86.167738,550001
240202,39.761580,-86.167485,550002
240202,39.761604,-86.167449,550003
240202,39.761623,-86.167410,550004
240202,39.761639,-86.167367,550005
240202,39.761651,-86.167317,550006
240202,39.761659,-86.167265,550007
240202,39.761660,-86.167213,550008
240202,39.761642,-86.166475,550009
240202,39.761620,-86.165569,550010
240202,39.761743,-86.165564,550011
240202,39.761997,-86.165554,550012
240202,39.762103,-86.165555,550013
240202,39.762207,-86.165564,550014
240202,39.762213,-86.165565,550015
240202,39.762213,-86.165565,560001
240202,39.762312,-86.165583,560002
240202,39.762415,-86.165610,560003
240202,39.762516,-86.165646,560004
240202,39.762616,-86.165692,560005
240202,39.762712,-86.165745,560006
240202,39.762806,-86.165807,560007
240202,39.762897,-86.165877,560008
240202,39.763961,-86.166760,560009
240202,39.764035,-86.166818,560010
240202,39.764111,-86.166871,560011
240202,39.764190,-86.166917,560012
240202,39.764271,-86.166959,560013
240202,39.764359,-86.166996,560014
240202,39.764449,-86.167027,560015
240202,39.764591,-86.167190,560016
240202,39.765707,-86.167149,560017
240202,39.765839,-86.167141,560018
240202,39.765844,-86.167055,560019
240202,39.765845,-86.166969,560020
240202,39.765836,-86.166610,560021
240202,39.765805,-86.165423,560022
240202,39.765806,-86.165407,560023
240202,39.765806,-86.165402,560024
240202,39.765803,-86.165251,560025
240202,39.765782,-86.164349,560026
240202,39.765765,-86.163746,560027
240202,39.765765,-86.163746,570001
240202,39.765760,-86.163586,570002
240202,39.765720,-86.161778,570003
240202,39.765682,-86.160121,570004
240202,39.765679,-86.159962,570005
240202,39.765676,-86.159804,570006
240202,39.765638,-86.158150,570007
240202,39.765617,-86.157240,570008
240202,39.765602,-86.156583,570009
240202,39.765602,-86.156583,580001
240202,39.765597,-86.156337,580002
240202,39.765570,-86.155131,580003
240202,39.765556,-86.154523,580004
240202,39.765821,-86.154516,580005
240202,39.766255,-86.154500,580006
240202,39.766274,-86.154491,580007
240202,39.766541,-86.154489,580008
240202,39.766520,-86.152800,580009
240204,39.766520,-86.152800,10001
240204,39.766518,-86.152675,10002
240204,39.766954,-86.152650,10003
240204,39.767002,-86.154476,10004
240204,39.767045,-86.156287,10005
240204,39.767057,-86.156902,10006
240204,39.767063,-86.157192,10007
240204,39.767079,-86.158099,10008
240204,39.767103,-86.159305,10009
240204,39.767113,-86.159753,10010
240204,39.767119,-86.159910,10011
240204,39.767126,-86.160067,10012
240204,39.767129,-86.160199,10013
240204,39.767129,-86.160199,20001
240204,39.767162,-86.161724,20002
240204,39.767201,-86.163501,20003
240204,39.767208,-86.163818,20004
240204,39.767208,-86.163818,30001
240204,39.767218,-86.164290,30002
240204,39.767245,-86.165351,30003
240204,39.767282,-86.166865,30004
240204,39.767288,-86.166981,30005
240204,39.767300,-86.167097,30006
240204,39.767210,-86.167089,30007
240204,39.767120,-86.167088,30008
240204,39.765971,-86.167132,30009
240204,39.765839,-86.167141,30010
240204,39.765707,-86.167149,30011
240204,39.764591,-86.167190,30012
240204,39.764504,-86.167291,30013
240204,39.764152,-86.167305,30014
240204,39.762345,-86.167377,30015
240204,39.761789,-86.167399,30016
240204,39.761738,-86.167397,30017
240204,39.761688,-86.167386,30018
240204,39.761639,-86.167367,30019
240204,39.761623,-86.167410,30020
240204,39.761604,-86.167449,30021
240204,39.761580,-86.167485,30022
240204,39.760929,-86.168383,30023
240204,39.760929,-86.168383,40001
240204,39.760453,-86.169038,40002
240204,39.760022,-86.169632,40003
240204,39.760022,-86.169632,50001
240204,39.759878,-86.169830,50002
240204,39.759252,-86.170697,50003
240204,39.758942,-86.171119,50004
240204,39.758775,-86.171281,50005
240204,39.758501,-86.171549,50006
240204,39.758078,-86.171964,50007
240204,39.758078,-86.171964,60001
240204,39.757617,-86.172414,60002
240204,39.757651,-86.172435,60003
240204,39.757686,-86.172450,60004
240204,39.757723,-86.172458,60005
240204,39.758246,-86.172531,60006
240204,39.758289,-86.172541,60007
240204,39.758330,-86.172559,60008
240204,39.758369,-86.172584,60009
240204,39.758405,-86.172616,60010
240204,39.758437,-86.172655,60011
240204,39.758464,-86.172699,60012
240204,39.758486,-86.172748,60013
240204,39.758502,-86.172800,60014
240204,39.758512,-86.172855,60015
240204,39.758516,-86.172911,60016
240204,39.758527,-86.173832,60017
240204,39.758545,-86.175375,60018
240204,39.758551,-86.175883,60019
240204,39.758551,-86.175883,70001
240204,39.758557,-86.176433,70002
240204,39.758563,-86.176988,70003
240204,39.758582,-86.178650,70004
240204,39.758582,-86.178650,80001
240204,39.758584,-86.178775,80002
240204,39.758597,-86.179948,80003
240204,39.758601,-86.180316,80004
240204,39.758601,-86.180316,90001
240204,39.758602,-86.180352,90002
240204,39.758610,-86.181145,90003
240204,39.758616,-86.181651,90004
240204,39.758623,-86.182250,90005
240204,39.758621,-86.182357,90006
240204,39.758611,-86.182903,90007
240204,39.758173,-86.182891,90008
240204,39.758173,-86.182891,100001
240204,39.758097,-86.182888,100002
240204,39.757514,-86.182870,100003
240204,39.756880,-86.182850,100004
240204,39.756880,-86.182850,110001
240204,39.756786,-86.182847,110002
240204,39.755985,-86.182822,110003
240204,39.755352,-86.182802,110004
240204,39.755248,-86.182799,110005
240204,39.755178,-86.182802,110006
240204,39.755110,-86.182812,110007
240204,39.755042,-86.182830,110008
240204,39.754975,-86.182856,110009
240204,39.754911,-86.182888,110010
240204,39.754864,-86.182917,110011
240204,39.754525,-86.183147,110012
240204,39.754510,-86.183155,110013
240204,39.754473,-86.183178,110014
240204,39.754435,-86.183198,110015
240204,39.754409,-86.183211,110016
240204,39.754383,-86.183222,110017
240204,39.754335,-86.183240,110018
240204,39.754304,-86.183250,110019
240204,39.754277,-86.183258,110020
240204,39.754250,-86.183264,110021
240204,39.754195,-86.183273,110022
240204,39.754157,-86.183278,110023
240204,39.754116,-86.183280,110024
240204,39.754074,-86.183281,110025
240204,39.753927,-86.183277,110026
240204,39.753927,-86.183277,120001
240204,39.753821,-86.183274,120002
240204,39.752603,-86.183233,120003
240204,39.752451,-86.183217,120004
240204,39.752357,-86.183207,120005
240204,39.752322,-86.183205,120006
240204,39.752322,-86.183205,130001
240204,39.752061,-86.183193,130002
240204,39.751857,-86.183185,130003
240204,39.751503,-86.183177,130004
240204,39.751479,-86.185759,130005
240204,39.751474,-86.185952,130006
240204,39.751464,-86.186145,130007
240204,39.751448,-86.186337,130008
240204,39.751426,-86.186528,130009
240204,39.751398,-86.186718,130010
240204,39.751365,-86.186907,130011
240204,39.751339,-86.187042,130012
240204,39.751309,-86.187210,130013
240204,39.751287,-86.187364,130014
240204,39.751268,-86.187521,130015
240204,39.751255,-86.187679,130016
240204,39.751245,-86.187836,130017
240204,39.751242,-86.187923,130018
240204,39.751229,-86.188408,130019
240204,39.751229,-86.188408,140001
240204,39.751226,-86.188532,140002
240204,39.751195,-86.189611,140003
240204,39.751186,-86.189965,140004
240204,39.751161,-86.190860,140005
240204,39.751149,-86.191294,140006
240204,39.751132,-86.191907,140007
240204,39.751132,-86.191907,150001
240204,39.751128,-86.192034,150002
240204,39.751095,-86.193208,150003
240204,39.751067,-86.194249,150004
240204,39.751067,-86.194249,160001
240204,39.751063,-86.194388,160002
240204,39.751030,-86.195568,160003
240204,39.751003,-86.196529,160004
240204,39.751003,-86.196529,170001
240204,39.750997,-86.196741,170002
240204,39.750942,-86.198111,170003
240204,39.750893,-86.199334,170004
240204,39.750893,-86.199334,180001
240204,39.750886,-86.199482,180002
240204,39.750841,-86.200636,180003
240204,39.750832,-86.200867,180004
240204,39.750821,-86.201151,180005
240204,39.750821,-86.201151,190001
240204,39.750712,-86.203864,190002
240204,39.750712,-86.203864,200001
240204,39.750705,-86.204034,200002
240204,39.750614,-86.206309,200003
240204,39.750614,-86.206309,210001
240204,39.750609,-86.206438,210002
240204,39.750584,-86.207001,210003
240204,39.750513,-86.208591,210004
240204,39.750513,-86.208591,220001
240204,39.750410,-86.210920,220002
240204,39.750410,-86.210920,230001
240204,39.750286,-86.213706,230002
240204,39.750261,-86.214261,230003
240204,39.750261,-86.214261,240001
240204,39.750234,-86.214851,240002
240204,39.750209,-86.215423,240003
240204,39.750180,-86.216069,240004
240204,39.750140,-86.217498,240005
240204,39.750139,-86.217563,240006
240204,39.750139,-86.217563,250001
240204,39.750081,-86.219647,250002
240204,39.750030,-86.221472,250003
240204,39.749991,-86.222914,250004
240204,39.749991,-86.222914,260001
240204,39.749924,-86.225301,260002
240204,39.749355,-86.225301,260003
240204,39.749355,-86.225301,270001
240204,39.745923,-86.225305,270002
240204,39.745923,-86.225305,280001
240204,39.742928,-86.225307,280002
240204,39.742928,-86.225307,290001
240204,39.742579,-86.225307,290002
240204,39.739755,-86.225310,290003
240204,39.739755,-86.225310,300001
240204,39.735272,-86.225315,300002
240204,39.734891,-86.225310,300003
240204,39.734891,-86.225310,310001
240204,39.733693,-86.225297,310002
240204,39.731594,-86.225274,310003
240204,39.731327,-86.225271,310004
240204,39.731327,-86.225271,320001
240204,39.729795,-86.225254,320002
240204,39.729795,-86.225254,330001
240204,39.729699,-86.225253,330002
240204,39.728025,-86.225234,330003
240204,39.728025,-86.225234,340001
240204,39.727917,-86.225232,340002
240204,39.726224,-86.225215,340003
240204,39.726224,-86.225215,350001
240204,39.726130,-86.225213,350002
240204,39.724331,-86.225194,350003
240204,39.723957,-86.225190,350004
240204,39.723957,-86.225190,360001
240204,39.722746,-86.225177,360002
240204,39.722746,-86.225177,370001
240204,39.722424,-86.225174,370002
240204,39.720592,-86.225154,370003
240204,39.720578,-86.225505,370004
240204,39.720552,-86.226154,370005
240204,39.720552,-86.226154,380001
240204,39.720547,-86.226290,380002
240204,39.720521,-86.226864,380003
240204,39.720499,-86.227442,380004
240204,39.720476,-86.228020,380005
240204,39.720461,-86.228390,380006
240204,39.720461,-86.228390,390001
240204,39.720451,-86.228650,390002
240204,39.720428,-86.229282,390003
240204,39.720403,-86.229858,390004
240204,39.720381,-86.230437,390005
240204,39.720363,-86.230888,390006
240204,39.720363,-86.230888,400001
240204,39.720358,-86.231013,400002
240204,39.720335,-86.231591,400003
240204,39.720312,-86.232169,400004
240204,39.720272,-86.233173,400005
240204,39.720272,-86.233173,410001
240204,39.720262,-86.233412,410002
240204,39.720240,-86.233990,410003
240204,39.720218,-86.234557,410004
240204,39.720243,-86.235208,410005
240204,39.720266,-86.235842,410006
240204,39.720279,-86.236167,410007
240204,39.720279,-86.236167,420001
240204,39.720291,-86.236491,420002
240204,39.720315,-86.237125,420003
240204,39.720357,-86.238398,420004
240204,39.720385,-86.239134,420005
240204,39.720385,-86.239134,430001
240204,39.720407,-86.239748,430002
240204,39.720435,-86.240519,430003
240204,39.720456,-86.241051,430004
240204,39.720478,-86.241595,430005
240204,39.720498,-86.242090,430006
240204,39.720498,-86.242090,440001
240204,39.720505,-86.242273,440002
240204,39.720553,-86.243429,440003
240204,39.720558,-86.243582,440004
240204,39.720560,-86.243735,440005
240204,39.720560,-86.243941,440006
240204,39.720554,-86.244146,440007
240204,39.720545,-86.244351,440008
240204,39.720424,-86.246390,440009
240204,39.720284,-86.248778,440010
240204,39.720281,-86.248813,440011
240204,39.720281,-86.248813,450001
240204,39.720279,-86.248849,450002
240204,39.720270,-86.248956,450003
240204,39.720257,-86.249098,450004
240204,39.720241,-86.249239,450005
240204,39.720224,-86.249381,450006
240204,39.720205,-86.249522,450007
240204,39.720069,-86.250345,450008
240204,39.719752,-86.250344,450009
240204,39.718455,-86.250339,450010
240204,39.718342,-86.250339,450011
240204,39.718342,-86.250339,460001
240204,39.717704,-86.250337,460002
240204,39.716699,-86.250333,460003
240204,39.713969,-86.250325,460004
240204,39.713969,-86.250325,470001
240204,39.713866,-86.250324,470002
240204,39.713806,-86.250324,470003
240204,39.713128,-86.250336,470004
240204,39.711303,-86.250369,470005
240204,39.710617,-86.250381,470006
240204,39.709575,-86.250399,470007
240204,39.709575,-86.250399,480001
240204,39.708603,-86.250417,480002
240204,39.708484,-86.250419,480003
240204,39.709767,-86.247659,480004
240204,39.712068,-86.242833,480005
240204,39.712901,-86.241178,480006
240204,39.714201,-86.238434,480007
240204,39.713506,-86.238531,480008
240204,39.713506,-86.238531,490001
240204,39.712911,-86.238614,490002
240204,39.711979,-86.238749,490003
240204,39.711977,-86.239182,490004
240204,39.711809,-86.239218,490005
240204,39.711809,-86.239218,500001
240204,39.711476,-86.239288,500002
240204,39.711479,-86.238819,500003
240204,39.711819,-86.238773,500004
240204,39.711979,-86.238749,500005
240204,39.712911,-86.238614,500006
240204,39.713200,-86.238574,500007
240204,39.713200,-86.238574,510001
240204,39.714201,-86.238434,510002
240204,39.712901,-86.241178,510003
240204,39.712138,-86.242895,510004
240204,39.708722,-86.250414,510005
240204,39.708603,-86.250417,510006
240204,39.708722,-86.250414,510007
240204,39.707014,-86.254132,510008
240204,39.706846,-86.254489,510009
240204,39.706693,-86.254777,510010
240204,39.706671,-86.254843,510011
240204,39.706523,-86.255130,510012
240204,39.706371,-86.255415,510013
240204,39.706215,-86.255695,510014
240204,39.706055,-86.255972,510015
240204,39.705892,-86.256235,510016
240204,39.705701,-86.256552,510017
240204,39.705506,-86.256853,510018
240204,39.705306,-86.257148,510019
240204,39.705102,-86.257439,510020
240204,39.704893,-86.257724,510021
240204,39.704680,-86.258004,510022
240204,39.704463,-86.258278,510023
240204,39.703145,-86.259906,510024
240204,39.703145,-86.259913,510025
240204,39.700958,-86.262607,510026
240204,39.700935,-86.262622,510027
240204,39.700958,-86.262607,510028
240204,39.699853,-86.263972,510029
240204,39.699843,-86.263957,510030
240204,39.699853,-86.263972,510031
240204,39.699137,-86.264857,510032
240204,39.698967,-86.265058,510033
240204,39.698787,-86.265265,510034
240204,39.698702,-86.265367,510035
240204,39.698609,-86.265473,510036
240204,39.698412,-86.265694,510037
240204,39.698308,-86.265810,510038
240204,39.698119,-86.266016,510039
240204,39.698013,-86.266129,510040
240204,39.697822,-86.266332,510041
240204,39.697726,-86.266433,510042
240204,39.697522,-86.266642,510043
240204,39.697413,-86.266752,510044
240204,39.697305,-86.266861,510045
240204,39.697207,-86.266958,510046
240204,39.697065,-86.267097,510047
240204,39.696933,-86.267225,510048
240204,39.696800,-86.267351,510049
240204,39.696667,-86.267477,510050
240204,39.696477,-86.267652,510051
240204,39.696298,-86.267816,510052
240204,39.696287,-86.267826,510053
240204,39.695125,-86.268894,510054
240204,39.694835,-86.269204,510055
240204,39.694575,-86.269444,510056
240204,39.694514,-86.269443,510057
240204,39.694387,-86.269441,510058
240204,39.694551,-86.269443,510059
240204,39.694503,-86.269489,510060
240204,39.694426,-86.269564,510061
240204,39.694361,-86.269629,510062
240204,39.694285,-86.269705,510063
240204,39.694209,-86.269783,510064
240204,39.694071,-86.269929,510065
240204,39.694005,-86.270001,510066
240204,39.694005,-86.270001,520001
240204,39.693935,-86.270078,520002
240204,39.693862,-86.270159,520003
240204,39.693729,-86.270313,520004
240204,39.693598,-86.270470,520005
240204,39.693529,-86.270556,520006
240204,39.693460,-86.270642,520007
240204,39.693333,-86.270805,520008
240204,39.693266,-86.270894,520009
240204,39.693199,-86.270984,520010
240204,39.693143,-86.271061,520011
240204,39.693078,-86.271152,520012
240204,39.693013,-86.271244,520013
240204,39.692958,-86.271324,520014
240204,39.692904,-86.271404,520015
240204,39.692841,-86.271498,520016
240204,39.692778,-86.271593,520017
240204,39.692726,-86.271674,520018
240204,39.692665,-86.271771,520019
240204,39.692613,-86.271854,520020
240204,39.692554,-86.271952,520021
240204,39.692502,-86.272034,520022
240204,39.692481,-86.272058,520023
240204,39.692168,-86.272606,520024
240204,39.691365,-86.273973,520025
240204,39.690902,-86.274532,520026
240204,39.690859,-86.274919,520027
240204,39.690787,-86.274958,520028
240204,39.690703,-86.275138,520029
240204,39.690541,-86.275380,520030
240204,39.690376,-86.275617,520031
240204,39.690206,-86.275848,520032
240204,39.690032,-86.276075,520033
240204,39.689854,-86.276295,520034
240204,39.687711,-86.278920,520035
240204,39.687755,-86.279012,520036
240204,39.687795,-86.279072,520037
240204,39.687830,-86.279136,520038
240204,39.687861,-86.279204,520039
240204,39.687886,-86.279275,520040
240204,39.687905,-86.279350,520041
240204,39.687919,-86.279427,520042
240204,39.687927,-86.279505,520043
240204,39.687929,-86.279581,520044
240204,39.687924,-86.279658,520045
240204,39.687912,-86.279734,520046
240204,39.687894,-86.279807,520047
240204,39.687869,-86.279877,520048
240204,39.687838,-86.279943,520049
240204,39.687802,-86.280004,520050
240204,39.687761,-86.280059,520051
240204,39.687715,-86.280108,520052
240204,39.687632,-86.280183,520053
240204,39.687546,-86.280252,520054
240204,39.686752,-86.280851,520055
240204,39.686700,-86.280894,520056
240204,39.686651,-86.280944,520057
240204,39.686607,-86.281002,520058
240204,39.686569,-86.281066,520059
240204,39.686536,-86.281134,520060
240204,39.686510,-86.281208,520061
240204,39.686490,-86.281284,520062
240204,39.686477,-86.281363,520063
240204,39.686471,-86.281443,520064
240204,39.686472,-86.281524,520065
240204,39.686480,-86.281604,520066
240204,39.686495,-86.281682,520067
240204,39.686517,-86.281758,520068
240204,39.686546,-86.281829,520069
240204,39.686580,-86.281897,520070
240204,39.686620,-86.281959,520071
240204,39.687231,-86.282798,520072
240204,39.687291,-86.282876,520073
240204,39.687354,-86.282948,520074
240204,39.687421,-86.283016,520075
240204,39.687491,-86.283077,520076
240204,39.687563,-86.283134,520077
240204,39.687639,-86.283184,520078
240204,39.687721,-86.283231,520079
240204,39.687806,-86.283270,520080
240204,39.687881,-86.283298,520081
240204,39.687881,-86.283298,530001
240204,39.687893,-86.283303,530002
240204,39.687981,-86.283328,530003
240204,39.688705,-86.283501,530004
240204,39.688821,-86.283535,530005
240204,39.688936,-86.283576,530006
240204,39.689048,-86.283627,530007
240204,39.689159,-86.283685,530008
240204,39.689266,-86.283752,530009
240204,39.689370,-86.283826,530010
240204,39.689471,-86.283907,530011
240204,39.689569,-86.283996,530012
240204,39.689662,-86.284092,530013
240204,39.689751,-86.284194,530014
240204,39.689834,-86.284303,530015
240204,39.689913,-86.284418,530016
240204,39.689986,-86.284539,530017
240204,39.690054,-86.284666,530018
240204,39.690116,-86.284797,530019
240204,39.690172,-86.284932,530020
240204,39.690207,-86.285023,530021
240204,39.690207,-86.285023,540001
240204,39.690460,-86.285682,540002
240204,39.689708,-86.286167,540003
240204,39.689647,-86.286209,540004
240204,39.689618,-86.286229,540005
240204,39.689590,-86.286251,540006
240204,39.689562,-86.286274,540007
240204,39.689527,-86.286303,540008
240204,39.689473,-86.286351,540009
240204,39.689440,-86.286383,540010
240204,39.689414,-86.286410,540011
240204,39.689389,-86.286436,540012
240204,39.689364,-86.286464,540013
240204,39.689333,-86.286499,540014
240204,39.689308,-86.286528,540015
240204,39.689279,-86.286565,540016
240204,39.688638,-86.287411,540017
240204,39.689621,-86.288799,540018
240204,39.688833,-86.289823,540019
250207,39.766218,-86.152991,10001
250207,39.766255,-86.154500,10002
250207,39.766274,-86.154491,10003
250207,39.766541,-86.154489,10004
250207,39.766570,-86.154480,10005
250207,39.767002,-86.154476,10006
250207,39.767738,-86.154443,10007
250207,39.768439,-86.154421,10008
250207,39.769139,-86.154394,10009
250207,39.769832,-86.154366,10010
250207,39.769853,-86.155273,10011
250207,39.769874,-86.156180,10012
250207,39.769908,-86.157684,10013
250207,39.769908,-86.157684,20001
250207,39.769914,-86.157992,20002
250207,39.769936,-86.158898,20003
250207,39.769942,-86.159189,20004
250207,39.769951,-86.159637,20005
250207,39.769954,-86.159719,20006
250207,39.769958,-86.159804,20007
250207,39.770025,-86.159804,20008
250207,39.771069,-86.159763,20009
250207,39.771069,-86.159763,30001
250207,39.771232,-86.159757,30002
250207,39.771355,-86.159750,30003
250207,39.771478,-86.159744,30004
250207,39.772056,-86.159721,30005
250207,39.772561,-86.159699,30006
250207,39.772561,-86.159699,40001
250207,39.772757,-86.159691,40002
250207,39.773457,-86.159664,40003
250207,39.773981,-86.159644,40004
250207,39.773981,-86.159644,50001
250207,39.774157,-86.159638,50002
250207,39.774849,-86.159610,50003
250207,39.775550,-86.159582,50004
250207,39.776079,-86.159563,50005
250207,39.776079,-86.159563,60001
250207,39.776210,-86.159559,60002
250207,39.776829,-86.159537,60003
250207,39.777611,-86.159511,60004
250207,39.777611,-86.159511,70001
250207,39.777961,-86.159499,70002
250207,39.777984,-86.159499,70003
250207,39.778001,-86.159500,70004
250207,39.778025,-86.159503,70005
250207,39.778042,-86.159507,70006
250207,39.778065,-86.159511,70007
250207,39.778082,-86.159514,70008
250207,39.778098,-86.159515,70009
250207,39.778123,-86.159515,70010
250207,39.778443,-86.159504,70011
250207,39.778697,-86.159496,70012
250207,39.779185,-86.159481,70013
250207,39.779243,-86.159477,70014
250207,39.779276,-86.159473,70015
250207,39.779301,-86.159470,70016
250207,39.779345,-86.159464,70017
250207,39.779370,-86.159461,70018
250207,39.779394,-86.159460,70019
250207,39.779865,-86.159446,70020
250207,39.780463,-86.159426,70021
250207,39.781004,-86.159409,70022
250207,39.781129,-86.159410,70023
250207,39.781255,-86.159412,70024
250207,39.781373,-86.159413,70025
250207,39.781373,-86.159413,80001
250207,39.782333,-86.159420,80002
250207,39.783422,-86.159427,80003
250207,39.784308,-86.159433,80004
250207,39.784701,-86.159436,80005
250207,39.784975,-86.159438,80006
250207,39.785308,-86.159440,80007
250207,39.785743,-86.159443,80008
250207,39.785743,-86.159443,90001
250207,39.785867,-86.159444,90002
250207,39.786533,-86.159448,90003
250207,39.787138,-86.159451,90004
250207,39.787744,-86.159455,90005
250207,39.788052,-86.159454,90006
250207,39.788114,-86.159451,90007
250207,39.788175,-86.159443,90008
250207,39.788236,-86.159427,90009
250207,39.788296,-86.159406,90010
250207,39.788354,-86.159380,90011
250207,39.788395,-86.159359,90012
250207,39.788393,-86.159566,90013
250207,39.788390,-86.159746,90014
250207,39.788383,-86.159924,90015
250207,39.788369,-86.160194,90016
250207,39.788369,-86.160194,100001
250207,39.788363,-86.160306,100002
250207,39.788315,-86.161361,100003
250207,39.788304,-86.161539,100004
250207,39.788303,-86.161712,100005
250207,39.788309,-86.161884,100006
250207,39.788320,-86.162055,100007
250207,39.788337,-86.162276,100008
250207,39.788337,-86.162276,110001
250207,39.788350,-86.162434,110002
250207,39.788364,-86.162638,110003
250207,39.788371,-86.162843,110004
250207,39.788374,-86.163048,110005
250207,39.788368,-86.165262,110006
250207,39.788368,-86.165262,120001
250207,39.788366,-86.165716,120002
250207,39.788362,-86.167048,120003
250207,39.788361,-86.167724,120004
250207,39.788355,-86.167929,120005
250207,39.788343,-86.168133,120006
250207,39.788339,-86.168184,120007
250207,39.788320,-86.168402,120008
250207,39.788283,-86.168824,120009
250207,39.788274,-86.168925,120010
250207,39.788274,-86.168925,130001
250207,39.788270,-86.168967,130002
250207,39.788264,-86.169041,130003
250207,39.788259,-86.169126,130004
250207,39.788253,-86.169244,130005
250207,39.788248,-86.169350,130006
250207,39.788247,-86.169414,130007
250207,39.788245,-86.169553,130008
250207,39.788246,-86.169564,130009
250207,39.788246,-86.170666,130010
250207,39.788245,-86.172517,130011
250207,39.788247,-86.172570,130012
250207,39.788258,-86.172739,130013
250207,39.788274,-86.172908,130014
250207,39.788294,-86.173076,130015
250207,39.788318,-86.173243,130016
250207,39.788399,-86.173755,130017
250207,39.788399,-86.173755,140001
250207,39.788588,-86.174946,140002
250207,39.788623,-86.175189,140003
250207,39.788654,-86.175433,140004
250207,39.788679,-86.175678,140005
250207,39.788699,-86.175924,140006
250207,39.788714,-86.176171,140007
250207,39.788723,-86.176418,140008
250207,39.788727,-86.176665,140009
250207,39.788727,-86.176818,140010
250207,39.788715,-86.178447,140011
250207,39.788712,-86.179014,140012
250207,39.788707,-86.179557,140013
250207,39.788702,-86.180118,140014
250207,39.788701,-86.180262,140015
250207,39.788701,-86.180262,150001
250207,39.788697,-86.180755,150002
250207,39.788691,-86.181390,150003
250207,39.788685,-86.182027,150004
250207,39.788679,-86.182682,150005
250207,39.788668,-86.184009,150006
250207,39.788668,-86.184009,160001
250207,39.788664,-86.184518,160002
250207,39.788657,-86.184994,160003
250207,39.788659,-86.185054,160004
250207,39.788668,-86.185192,160005
250207,39.788684,-86.185329,160006
250207,39.788708,-86.185463,160007
250207,39.788738,-86.185596,160008
250207,39.788775,-86.185726,160009
250207,39.788818,-86.185852,160010
250207,39.788944,-86.186130,160011
250207,39.788988,-86.186230,160012
250207,39.789027,-86.186333,160013
250207,39.789061,-86.186440,160014
250207,39.789089,-86.186549,160015
